title,text,subject,date,label,target
UNBELIEVABLE DISCOVERY CHANGES EVERYTHING: BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked!,BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked! Article ID #220 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
WARNING TO ALL CITIZENS: UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip!,UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip! Article ID #159 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Global Summit Reaches Bilateral Accord - Official News,BERLIN — European aerospace consortium completed successful high-altitude test flights for hydrogen-powered zero-emission commercial flight prototypes. Reporting according to official press release #276. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Official Statement Released by Ministry - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #48. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Scientific Consensus Confirms Trial Results - Official News,"WASHINGTON — The Federal Reserve announced a quarter-point interest rate adjustment following its policy meeting, citing inflation trends and employment data. Reporting according to official press release #290. Verified by independent Reuters standards and institutional statements.",politics,2026-01-01,0,REAL
SECRET GOVERNMENT PROJECT EXPOSED: CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger!,CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger! Article ID #163 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
MIRACLE CURE SPREADING FAST: SCANDAL: Secret Society Controls Global Weather Patterns Using Giant Microwaves In The Arctic Circle!,SCANDAL: Secret Society Controls Global Weather Patterns Using Giant Microwaves In The Arctic Circle! Article ID #6 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
UNBELIEVABLE DISCOVERY CHANGES EVERYTHING: ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted!,ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted! Article ID #284 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
University Study Validates Health Findings - Official News,TORONTO — Canadian research council announced major grant funding for renewable energy infrastructure and smart grid modernization projects. Reporting according to official press release #159. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
"LEAKED REPORT PROVES CONSPIRACY: EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes!","EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes! Article ID #225 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
Economic Growth Indicators Show Stability - Official News,TORONTO — Canadian research council announced major grant funding for renewable energy infrastructure and smart grid modernization projects. Reporting according to official press release #129. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Global Summit Reaches Bilateral Accord - Official News,TOKYO — Tech innovators unveiled a new semiconductor fabrication process designed to increase energy efficiency in data centers by twenty percent. Reporting according to official press release #292. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
SECRET GOVERNMENT PROJECT EXPOSED: CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger!,CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger! Article ID #203 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Scientific Consensus Confirms Trial Results - Official News,PARIS — Representatives from 40 nations assembled for the International Climate Summit to outline binding commitments for reducing industrial emissions over the next decade. Reporting according to official press release #274. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
SECRET GOVERNMENT PROJECT EXPOSED: MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep!,MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep! Article ID #27 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Economic Growth Indicators Show Stability - Official News,SYDNEY — Marine biologists documented significant coral regeneration across targeted sanctuary zones following intensive conservation management programs. Reporting according to official press release #217. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
MIRACLE CURE SPREADING FAST: WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge!,WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge! Article ID #238 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
WARNING TO ALL CITIZENS: CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger!,CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger! Article ID #223 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
"WARNING TO ALL CITIZENS: EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes!","EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes! Article ID #95 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
MIRACLE CURE SPREADING FAST: BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked!,BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked! Article ID #30 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
SHOCKING TRUTH REVEALED: LEAKED DOCUMENT: Billionaires Plan To Teleport Moon To Another Galaxy Next Month Using Quantum Magnetism!,LEAKED DOCUMENT: Billionaires Plan To Teleport Moon To Another Galaxy Next Month Using Quantum Magnetism! Article ID #32 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Global Summit Reaches Bilateral Accord - Official News,TOKYO — Tech innovators unveiled a new semiconductor fabrication process designed to increase energy efficiency in data centers by twenty percent. Reporting according to official press release #132. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
LEAKED REPORT PROVES CONSPIRACY: UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip!,UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip! Article ID #89 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Scientific Consensus Confirms Trial Results - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #258. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
